ext_id,title,link,predicted_ontology 
P22100998,Firm Control Floral Embroidered Traditional Longline Bra B-DD,http://www.marksandspencer.com/firm-control-floral-embroidered-traditional-longline-b-dd-bra/p/p22100998,women>lingerie>bras
P22269526,Pure Cotton Round Neck Short Sleeve T-Shirt,http://www.marksandspencer.com/no-peep-classic-collar-striped-shirt/p/p22269526,unisex>topwear>tshirts
P22484743,Grey Tailored Fit Wool Waistcoat,http://www.marksandspencer.com/pure-wool-tailored-fit-grey-waist-coat/p/p22484743,unisex>outerwear>jackets&coats>waist_coats
P22438187,All Over Spotted Mule Slippers,http://www.marksandspencer.com/open-toe-spotted-mule-slippers/p/p22438187,unisex>shoes>bedroom_slippers
P22475954,Skinny Leg Jeans with Stretch (3-14 Years),http://www.marksandspencer.com/cotton-rich-adjustable-waist-slim-fit-denim-jean-3-14-years-/p/p22475954,kids>bottomwear>jeans>skinny
P22327488,20 Denier Firm Support Tights,http://www.marksandspencer.com/20-denier-firm-support-sheer-tights-1-pair-pack/p/p22327488,women>bottomwear>pants>leggings
P22398390,Firm Tummy Control Magicwear&trade; Geometric Strapless Body DD-G,http://www.marksandspencer.com/firm-tummy-control-magicwear-geometric-strapless-body-dd-g/p/p22398390,women>topwear>bodysuits
P22308846,Girls' Cotton Rich Joggers,http://www.marksandspencer.com/girls-cotton-rich-joggers-with-staynew/p/p22308846,girls>activewear>pants
P22466929,Senior Girls' Ponte Skirt,http://www.marksandspencer.com/senior-girls-ponte-tube-skirt-older-girls-/p/p22466929,girls>bottomwear>skirts>others
P60116478,Ponte Blazer,http://www.marksandspencer.com/ponte-blazer/p/p60116478,men>outerwear>jackets&coats>blazers
P60145415,Round Neck Short Sleeve T-Shirt,http://www.marksandspencer.com/round-neck-short-sleeve-t-shirt/p/p60145415,unisex>topwear>tshirts
P22120041,2 Pairs of Opaque School Tights (4-14 Years),http://www.marksandspencer.com/2-pairs-of-60-denier-opaque-tights/p/p22120041,kids>bottomwear>pants>leggings
P22283436,Grey Checked Slim Fit Jacket,http://www.marksandspencer.com/ultimate-performance-slim-fit-checked-jacket-with-wool/p/p22283436,unisex>outerwear>jackets&coats>others
P22244896,3 Pairs of Freshfeet&trade; Thermal School Socks with Modal (3-16 Years),http://www.marksandspencer.com/3-pairs-of-thermal-school-socks-with-modal/p/p22244896,kids>underwear_&_socks>socks
P60095490,60 Denier Footless Tights,http://www.marksandspencer.com/60-denier-cotton-rich-opaque-tights/p/p60095490,women>bottomwear>pants>leggings
P22158979,5 Pairs of Freshfeet&trade; Cotton Rich School Socks (2-14 Years),http://www.marksandspencer.com/5-pairs-of-freshfeet-cotton-rich-school-socks/p/p22158979,kids>underwear_&_socks>socks
P22318180,Cotton Rich Active Waist Corduroy Trousers,http://www.marksandspencer.com/cotton-rich-corduroy-trousers/p/p22318180,unisex>bottomwear>pants>trousers
P22096410,2 Pairs of Tights (4-14 Years),http://www.marksandspencer.com/2-pairs-of-60-denier-ladder-resist-tights/p/p22096410,kids>bottomwear>pants>leggings
P60098320,Pure Cotton Briefs (18 Months - 12 Years),http://www.marksandspencer.com/7-pack-pure-cotton-briefs-18-months-12-years-/p/p60098320,kids>underwear_&_socks>underwear
P60106672,Micro Geometric Tie,http://www.marksandspencer.com/geometric-print-tie/p/p60106672,men>accessories>ties_pocket_squares
P60106424,Kids' Leather Brogue Shoes (13 Small - 7 Large),http://www.marksandspencer.com/kids-leather-brogue-shoes/p/p60106424,kids>shoes>flats>brogues
P60117352,Leather Grab Tote Bag,http://www.marksandspencer.com/leather-grab-tote-bag/p/p60117352,women>bags>others
P60105837,Silver Plated Sparkle Stick Drop Earrings,http://www.marksandspencer.com/silver-plated-sparkle-stick-drop-earrings/p/p60105837,women>accessories>jewelry>earrings
P22324045,3 Pack Pure Cotton Briefs with StayNEW&trade;,http://www.marksandspencer.com/3-pack-pure-cotton-briefs-with-staynew/p/p22324045,unisex>underwear_&_socks>underwear
P60101461,Leather Double Keeper Chino Belt,http://www.marksandspencer.com/leather-double-keeper-chino-belt/p/p60101461,unisex>accessories>belts
P60130471,Bird Print Tankini Top,http://www.marksandspencer.com/bird-print-tankini-top/p/p60130471,women>swimwear>one_piece
P60105827,Sterling Silver Interlocking Pave Necklace,http://www.marksandspencer.com/sterling-silver-interlocking-pave-necklace/p/p60105827,women>accessories>jewelry>necklaces
P60132607,Baby Frill Pram Shoes,http://www.marksandspencer.com/baby-frill-pram-shoes/p/p60132607,unisex>shoes>others
P22216687,Pure Cotton Adjustable Waist Washed Cargo Shorts (1-7 Years),http://www.marksandspencer.com/pure-cotton-adjustable-waist-washed-cargo-shorts/p/p22216687,kids>bottomwear>shorts
P60100347,Girls' Culottes,http://www.marksandspencer.com/girls-culottes-with-adjustable-waist/p/p60100347,girls>bottomwear>pants>culottes
P22324420,3 Pairs of Freshfeet&trade; Ultimate Comfort Socks with Modal (2-16 Years),http://www.marksandspencer.com/3-pairs-of-ultimate-comfort-socks-with-modal/p/p22324420,kids>underwear_&_socks>socks
P60106107,Spinner Chain Necklace,http://www.marksandspencer.com/spinner-chain-necklace/p/p60106107,women>accessories>jewelry>necklaces
P60100203,Girls' Shorts,http://www.marksandspencer.com/girls-adjustable-waist-shorts-with-crease-resistant/p/p60100203,girls>bottomwear>shorts
P60101775,Oval Buckle Reversible Belt,http://www.marksandspencer.com/oval-buckle-reversible-belt/p/p60101775,unisex>accessories>belts
P60115014,Cotton Rich Skinny Jeans (3-14 Years),http://www.marksandspencer.com/cotton-rich-skinny-jeans-3-14-years-/p/p60115014,kids>bottomwear>jeans>skinny
P22470114,Big & Tall Regular Fit Flat Front Trousers,http://www.marksandspencer.com/big-and-tall-flat-front-crease-resistant-trousers-with-buttonsafe/p/p22470114,unisex>bottomwear>pants>trousers
P22466731,Brushed Woven Scarf,http://www.marksandspencer.com/brushed-woven-scraf/p/p22466731,women>accessories>scarves
P22353401,5 Pack Cotton Rich Garter Assorted Bikini Knickers,http://www.marksandspencer.com/5-pack-cotton-rich-garter-assorted-bikini-knickers/p/p22353401,unisex>bottomwear>shorts
P22466692,Pure Cotton Non Iron Tailored Fit Shirt,http://www.marksandspencer.com/performance-tailored-fit-pure-cotton-non-iron-shirt/p/p22466692,unisex>topwear>shirts
P22468032,Kids' Cross Bar Shoes (5 Small - 12 Small ),http://www.marksandspencer.com/kids-riptape-glitter-cross-bar-shoes/p/p22468032,kids>shoes>others
P22491634,Funnel Neck Fleece Jacket,http://www.marksandspencer.com/funnel-neck-jacket/p/p22491634,unisex>outerwear>jackets&coats>others
P22176533,Pure Cotton Waffle Dressing Gown,http://www.marksandspencer.com/pure-cotton-waffle-dressing-gown/p/p22176533,unisex>gown>dressing
P22158261,3 Pairs of Freshfeet&trade; School Tights&nbsp;(3-14 Years),http://www.marksandspencer.com/3-pairs-of-school-tights/p/p22158261,kids>bottomwear>pants>leggings
P60100378,2 Pack Girls' Skirts,http://www.marksandspencer.com/girls-2-pack-pleated-skirts-with-adjustable-waist/p/p60100378,girls>bottomwear>skirts>others
P60090433,Navy Tailored Fit Italian Wool Jacket,http://www.marksandspencer.com/navy-tailored-fit-wool-jacket/p/p60090433,unisex>outerwear>jackets&coats>others
P60100798,5 Pairs of Sparkle Stripe Freshfeet&trade; Socks (2-14 Years),http://www.marksandspencer.com/5-pack-of-freshfeet-cotton-rich-socks-2-14-years-/p/p60100798,kids>underwear_&_socks>socks
P60090432,Navy Tailored Fit Italian Wool Trousers,http://www.marksandspencer.com/navy-tailored-fit-wool-trousers/p/p60090432,unisex>bottomwear>pants>trousers
P22143466,5 Pairs of Freshfeet&trade; Cotton Rich Knee High Heart Socks (3-11 Years),http://www.marksandspencer.com/5-pairs-of-cotton-rich-knee-high-heart-socks/p/p22143466,kids>underwear_&_socks>socks
P60103746,5 Pairs of Freshfeet&trade; Cotton Rich Socks (3-14 Years),http://www.marksandspencer.com/5-pack-of-freshfeet-cotton-rich-socks-3-14-years-/p/p60103746,kids>underwear_&_socks>socks
P60106573,Pearl Effect Necklace,http://www.marksandspencer.com/pearl-effect-necklace/p/p60106573,women>accessories>jewelry>necklaces
P22330029,Black Regular Fit Wool Jacket,http://www.marksandspencer.com/pure-new-wool-2-button-eveningwear-jacket/p/p22330029,unisex>outerwear>jackets&coats>others
P22235860,3 Pairs of Freshfeet&trade;&nbsp;Cotton Rich Body Sensor&trade; School Tights&nbsp;(3-14 Years),http://www.marksandspencer.com/3-pairs-of-bodysensor-school-tights/p/p22235860,kids>bottomwear>pants>leggings
P60103956,Shawl Neck Fleece Dressing Gown,http://www.marksandspencer.com/shawl-neck-fleece-dressing-gown/p/p60103956,unisex>gown>dressing
P22325281,Gold Plated Mini Hoop Earrings,http://www.marksandspencer.com/gold-plated-mini-hoop-earrings/p/p22325281,women>accessories>jewelry>earrings
P60104936,Floral Print Midi Knickers,http://www.marksandspencer.com/floral-print-midi-knickers/p/p60104936,women>bottomwear>shorts
P22498843,PETITE Cotton Rich Jeggings,http://www.marksandspencer.com/petite-cotton-rich-jeggings/p/p22498843,women>bottomwear>pants>leggings
P22368160,Kids' Riptape School Shoes with Freshfeet&trade; (13 Small - 1 Large),http://www.marksandspencer.com/freshfeet-chunky-leather-shoes-with-silver-technology-younger-boys-/p/p22368160,kids>shoes>others
P60099807,Pure Cotton All Over Print 2.1 Tog Sleeping Bag,http://www.marksandspencer.com/pure-cotton-all-over-print-2-1-tog-sleeping-bag/p/p60099807,women>bags>others
P60099796,Pure Cotton Chunky Knit Hooded Cardigan,http://www.marksandspencer.com/pure-cotton-chunky-knit-hooded-cardigan/p/p60099796,unisex>outerwear>cardigans
P60116570,Lattice Choker Necklace,http://www.marksandspencer.com/lattice-choker-necklace/p/p60116570,women>accessories>jewelry>necklaces
P22461349,Pure Cotton Easy to Iron Regular Fit Shirt,http://www.marksandspencer.com/pure-cotton-ultimate-non-iron-twill-shirt/p/p22461349,unisex>topwear>shirts
P22484589,Navy Regular Fit Waistcoat,http://www.marksandspencer.com/navy-regular-fit-waistcoat/p/p22484589,unisex>outerwear>jackets&coats>waist_coats
P22449794,Kids' Lace-up School Shoes with Freshfeet&trade; (13 Small - 7 Large),http://www.marksandspencer.com/freshfeet-coated-leather-school-shoes-with-silver-technology-5-14-years-/p/p22449794,kids>shoes>others
P22326849,2 Pairs of 40 Denier Opaque Tights (2-12 Years),http://www.marksandspencer.com/2-pairs-of-40-denier-opaque-tights/p/p22326849,kids>bottomwear>pants>leggings
P22316106,Floral Jacquard Lace Non-Padded Full Cup Bra DD-H,http://www.marksandspencer.com/jacquard-print-underwired-non-padded-full-cup-a-h-bra/p/p22316106,women>lingerie>bras
P60089753,7 Pack Cool & Freshfeet&trade; Socks,http://www.marksandspencer.com/7-pairs-of-cool-and-fresh-design-socks/p/p60089753,unisex>underwear_&_socks>socks
P22356591,Leather Trim Loafers,http://www.marksandspencer.com/leather-slip-on-loafers/p/p22356591,unisex>shoes>flats>loafers_boat_moccasins
P60118821,Pure Cotton Checked Mock Shirt Jumper,http://www.marksandspencer.com/pure-cotton-checked-mock-shirt-jumper/p/p60118821,women>jumper>dresses
P22307378,Black Slim Fit Dinner Jacket,http://www.marksandspencer.com/slim-fit-1-button-hopsack-eveningwear-jacket/p/p22307378,unisex>outerwear>jackets&coats>others
P60098640,Pure Cotton Jersey Jacket,http://www.marksandspencer.com/pure-cotton-jersey-jacket/p/p60098640,unisex>outerwear>jackets&coats>others
P60100271,5 Pairs of Cotton Rich Sports Socks with Freshfeet&trade; (3-14 Years),http://www.marksandspencer.com/5-pairs-of-cotton-rich-sports-socks-with-freshfeet-3-14-years-/p/p60100271,kids>underwear_&_socks>socks
P22495194,2in Longer Easy to Iron Regular Fit Shirt,http://www.marksandspencer.com/2in-longer-easy-to-iron-shirt-with-pocket/p/p22495194,unisex>topwear>shirts
P60101565,2 Piece Denim Dungarees & Bodysuit Outfit,http://www.marksandspencer.com/2-piece-pure-cotton-bodysuit-and-dungarees-outfit/p/p60101565,unisex>outfits>others
P22500825,Detachable Straps Pleated Maxi Dress,http://www.marksandspencer.com/strapless-lined-maxi-dress-with-belt/p/p22500825,women>dresses>maxi
P60098731,Cotton Rich Striped Velour Hooded Jacket,http://www.marksandspencer.com/cotton-rich-striped-velour-hooded-jacket/p/p60098731,unisex>outerwear>jackets&coats>others
P22325882,Silver Plated Sandblast Necklace & Bracelet Set,http://www.marksandspencer.com/silver-plated-sandblast-sandblast-necklace-and-bracelet-set/p/p22325882,women>accessories>jewelry>bracelets&bangles
P60096043,Supima&reg; Cotton Tailored Fit Shirt,http://www.marksandspencer.com/cotton-rich-tailored-fit-shirt-with-stretch/p/p60096043,unisex>topwear>shirts
P22480648,Pure Cotton Bodysuit (0-3 Years),http://www.marksandspencer.com/pure-cotton-short-sleeve-bodysuits/p/p22480648,kids>topwear>bodysuits
P60113992,Modal Rich Pashminetta Scarf,http://www.marksandspencer.com/modal-rich-pashminetta-scarf/p/p60113992,women>accessories>scarves
P22178757,Heatgen&trade; Thermal Long Sleeve Body,http://www.marksandspencer.com/heatgen-thermal-long-sleeve-body/p/p22178757,women>topwear>bodysuits
P22325520,Platinum Plated Millgrain Eternity Diamante Ring,http://www.marksandspencer.com/platinum-plated-millgrain-eternity-diamant-ring/p/p22325520,women>accessories>jewelry>rings
P60143274,Lantern Drop Earrings,http://www.marksandspencer.com/lantern-drop-earrings/p/p60143274,women>accessories>jewelry>earrings
P60098648,Pure Cotton All Over Print 2.1 Tog Sleeping Bag,http://www.marksandspencer.com/pure-cotton-all-over-print-2-5-tog-sleeping-bag/p/p60098648,women>bags>others
P60087728,Sumptously Soft Longline Crossover Padded Plunge Bra A-E,http://www.marksandspencer.com/longline-cross-over-padded-plunge-bra-a-e/p/p60087728,women>lingerie>bras
P60087531,2 Pack Cotton Rich Low Rise Shorts,http://www.marksandspencer.com/2-pack-cotton-rich-low-rise-shorts/p/p60087531,unisex>bottomwear>shorts
P60098713,2 Pack Pure Cotton Assorted Hats,http://www.marksandspencer.com/2-pack-pure-cotton-assorted-hats/p/p60098713,unisex>accessories>hats>others
P22441204,Black Regular Fit Jacket,http://www.marksandspencer.com/2-button-eveningwear-jacket-with-buttonsafe/p/p22441204,unisex>outerwear>jackets&coats>others
P60131721,Button Front A-Line Mini Skirt,http://www.marksandspencer.com/button-front-a-line-mini-skirt/p/p60131721,women>bottomwear>skirts>mini
P22438312,Straight Fit Stretch Jeans with Stormwear&trade;,http://www.marksandspencer.com/straight-leg-stretch-jeans/p/p22438312,unisex>bottomwear>jeans>straight
P60095160,Slip-on Pump,http://www.marksandspencer.com/sip-on-pump-shoes/p/p60095160,unisex>shoes>athletic_sneakers>slipon
P22428203,Pure Cotton Short Sleeve Bodysuit (3-8 Years),http://www.marksandspencer.com/pure-cotton-star-print-bodysuit/p/p22428203,kids>topwear>bodysuits
P22251513,Diamante Encrusted Shoe Trinket Box,http://www.marksandspencer.com/diamante-encrusted-shoe-trinket-box/p/p22251513,unisex>shoes>others
P60095813,Sleek Through Hoop Earrings,http://www.marksandspencer.com/sleek-through-hoop-earrings/p/p60095813,women>accessories>jewelry>earrings
P60104235,Girls' Easy Dressing Skirt,http://www.marksandspencer.com/girls-pull-on-skirt-with-crease-resistant/p/p60104235,girls>bottomwear>skirts>others
P22493402,Big & Tall Grey Tailored Fit Trousers,http://www.marksandspencer.com/grey-tailored-fit-trousers/p/p22493402,unisex>bottomwear>pants>trousers
P60116063,2 Pack Easy to Iron Regular Fit Shirts,http://www.marksandspencer.com/2-pack-easy-to-iron-regular-fit-shirts/p/p60116063,unisex>topwear>shirts
P60123260,Heatgen&trade; Sparkle Thermal Long Sleeve Top,http://www.marksandspencer.com/heatgen-sparkle-thermal-long-sleeve-top/p/p60123260,women>topwear>others
P60095709,Pearl Effect Necklace & Bracelet Set,http://www.marksandspencer.com/pearl-effect-necklace-and-bracelet-set/p/p60095709,women>accessories>jewelry>bracelets&bangles
P60114620,Louisa Lace Firm Control Full Briefs,http://www.marksandspencer.com/firm-control-floral-lace-full-briefs/p/p60114620,unisex>underwear_&_socks>underwear
P22466361,Pebble Grain Leather Cross Body Bag,http://www.marksandspencer.com/rambler-leather-manbag/p/p22466361,women>bags>crossbody
P22459698,Velour Striped Slippers,http://www.marksandspencer.com/thinsulate-velour-striped-slippers/p/p22459698,unisex>shoes>bedroom_slippers
P22428204,Pure Cotton Bodysuit (3-8 Years),http://www.marksandspencer.com/pure-cotton-striped-bodysuit/p/p22428204,kids>topwear>bodysuits
P22277102,Rectangular Face Watch,http://www.marksandspencer.com/rectangular-face-analogue-watch/p/p22277102,unisex>accessories>watches
P22408273,Textured Waistcoat,http://www.marksandspencer.com/5-button-textured-waistcoat/p/p22408273,unisex>outerwear>jackets&coats>waist_coats
P22471013,Leather Cut Out Dolly Pump Shoes,http://www.marksandspencer.com/leather-cut-out-dolly-pumps-with-footglove/p/p22471013,women>shoes>heels>pumps
P22428208,Pure Cotton Bodysuit (3-8 Years),http://www.marksandspencer.com/pure-cotton-striped-bodysuit/p/p22428208,kids>topwear>bodysuits
P60088697,5 Pairs of Freshfeet&trade; Socks (3-14 Years),http://www.marksandspencer.com/5-pairs-of-freshfeet-socks-with-silver-technology/p/p60088697,kids>underwear_&_socks>socks
P60159512,Alphabet L Freshfeet&trade; Socks,http://www.marksandspencer.com/cotton-rich-cool-and-freshfeet-socks/p/p60159512,unisex>underwear_&_socks>socks
