ext_id,title,link,msd_ontology_with_link,msd_ontology_with_title,cp_ontology_with_link,cp_ontology_with_title
P60137038,Striped Scarf,http://www.marksandspencer.com/striped-scarf/p/p60137038,NA>accessories>scarves,NA>accessories>scarves,NA>accessories>scarves,NA>accessories>scarves
P60144211,Graduated Square Sunglasses,http://www.marksandspencer.com/graduated-square-sunglasses/p/p60144211,NA>accessories>eyewear,NA>accessories>eyewear,NA>accessories>eyewear,NA>accessories>eyewear
P60147229,Pure Cotton Textured Short Sleeve Pyjamas,http://www.marksandspencer.com/pure-cotton-textured-short-sleeve-pyjamas/p/p60147229,NA>bottomwear>pyjama,NA>bottomwear>pyjama,NA>bottomwear>pyjama,NA>bottomwear>pyjama
P60135630,Refined Cat Eye Sunglasses,http://www.marksandspencer.com/refined-cat-eye-sunglasses/p/p60135630,NA>accessories>eyewear,NA>accessories>eyewear,NA>accessories>eyewear,NA>accessories>eyewear
P60159521,7 Pack Alphabet P Freshfeet&trade; Socks,http://www.marksandspencer.com/7-pairs-of-cool-and-freshfeet-cotton-rich-socks/p/p60159521,NA>underwear_&_socks>socks,NA>underwear_&_socks>socks,NA>underwear_&_socks>socks,NA>underwear_&_socks>socks
P60126296,2 Piece Photographic Swimsuit Set (3 Months - 7 Years),http://www.marksandspencer.com/2-piece-photographic-swimsuit-set-3-months-7-years-/p/p60126296,NA>swimwear>others,NA>swimwear>others,NA>swimwear>others,NA>swimwear>others
P60155991,Round Neck Short Sleeve Jumper,http://www.marksandspencer.com/round-neck-short-sleeve-jumper/p/p60155991,NA>jumper>dresses,NA>jumper>dresses,NA>jumper>dresses,NA>jumper>dresses
P60125541,Textured Jacket,http://www.marksandspencer.com/textured-jacket/p/p60125541,NA>outerwear>jackets&coats>others,NA>outerwear>jackets&coats>others,NA>outerwear>jackets&coats>others,NA>outerwear>jackets&coats>others
P60151183,Lace Trim Print Midi Knickers,http://www.marksandspencer.com/lace-trim-print-midi-knickers/p/p60151183,NA>bottomwear>shorts,NA>bottomwear>shorts,NA>bottomwear>shorts,NA>bottomwear>shorts
P60164324,Eye Charm,http://www.marksandspencer.com/eye-charm/p/p60164324,NA>accessories>others,NA>accessories>others,NA>accessories>others,NA>accessories>others
P60143681,Bow Ballerina Pumps,http://www.marksandspencer.com/bow-ballerina-pumps/p/p60143681,NA>shoes>ballerina,NA>shoes>ballerina,NA>shoes>ballerina,NA>shoes>ballerina
P60126534,2 Pack Short Sleeve Regular Fit Shirt,http://www.marksandspencer.com/2-pack-easy-to-iron-shirts-with-pocket/p/p60126534,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts
P60118401,Disney Frozen&trade; Hooded Gown (2-10 Years),http://www.marksandspencer.com/disney-frozen-hooded-gown-2-10-years-/p/p60118401,NA>dresses>maxi,NA>dresses>maxi,NA>dresses>maxi,NA>dresses>maxi
P60116504,Slim Fit Pure Cotton Long Sleeve Polo Shirt,http://www.marksandspencer.com/pure-cotton-textured-polo-shirt/p/p60116504,NA>topwear>shirt,NA>topwear>shirt,NA>topwear>shirt,NA>topwear>shirt
P60149147,Moulded Cups Longline Balcony Bra A-E,http://www.marksandspencer.com/moulded-cups-longline-balcony-bra-a-e/p/p60149147,NA>lingerie>bras,NA>lingerie>bras,NA>lingerie>bras,NA>lingerie>bras
P60140572,PLUS Skinny Leg Jeans with Stretch (3-16 Years),http://www.marksandspencer.com/plus-skinny-leg-jeans-with-stretch-3-16-years-/p/p60140572,NA>bottomwear>jeans>skinny,NA>bottomwear>jeans>skinny,NA>bottomwear>jeans>skinny,NA>bottomwear>jeans>skinny
P60119310,Charcoal Textured Tailored Fit Trousers,http://www.marksandspencer.com/charcoal-textured-tailored-fit-trousers/p/p60119310,NA>bottomwear>pants>trousers,NA>bottomwear>pants>trousers,NA>bottomwear>pants>trousers,NA>bottomwear>pants>trousers
P60139551,Kids’ Sparkle Baseball Hat (3 Months - 6 Years),http://www.marksandspencer.com/kids-sparkle-baseball-hat/p/p60139551,NA>accessories>hats>others,NA>accessories>hats>others,NA>accessories>hats>others,NA>accessories>hats>others
P60139319,CURVE Belted Trench Coat,http://www.marksandspencer.com/plus-belted-trench-coat/p/p60139319,NA>outerwear>jackets&coats>trenchcoats,NA>outerwear>jackets&coats>trenchcoats,NA>outerwear>jackets&coats>trenchcoats,NA>outerwear>jackets&coats>trenchcoats
P60134977,Pure Silk Floral Print Long Sleeve Shirt,http://www.marksandspencer.com/pure-silk-floral-print-long-sleeve-shirt/p/p60134977,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts
P60154570,Leather Biker Jacket,http://www.marksandspencer.com/leather-biker-jacket/p/p60154570,NA>outerwear>jackets&coats>biker,NA>outerwear>jackets&coats>biker,NA>outerwear>jackets&coats>biker,NA>outerwear>jackets&coats>biker
P60140571,PLUS Skinny Leg Jeans with Stretch (3-16 Years),http://www.marksandspencer.com/plus-skinny-leg-jean-with-stretch-3-16-years-/p/p60140571,NA>bottomwear>jeans>skinny,NA>bottomwear>jeans>skinny,NA>bottomwear>jeans>skinny,NA>bottomwear>jeans>skinny
P60098683,Charcoal Textured Regular Fit Trousers,http://www.marksandspencer.com/charcoal-textured-regular-fit-trousers/p/p60098683,NA>bottomwear>pants>trousers,NA>bottomwear>pants>trousers,NA>bottomwear>pants>trousers,NA>bottomwear>pants>trousers
P60147580,Pure Cotton Fish Print Briefs (18 Months - 12 Years),http://www.marksandspencer.com/pure-cotton-fish-print-briefs-18-months-12-years-/p/p60147580,NA>underwear_&_socks>underwear,NA>underwear_&_socks>underwear,NA>underwear_&_socks>underwear,NA>underwear_&_socks>underwear
P60138592,Cotton Chino Shorts with Stretch (3-16 Years),http://www.marksandspencer.com/cotton-chino-shorts-with-stretch-3-16-years-/p/p60138592,NA>bottomwear>pants>others,NA>bottomwear>pants>others,NA>bottomwear>pants>others,NA>bottomwear>pants>others
P60144507,Semi Rimless Cat Eye Sunglasses,http://www.marksandspencer.com/semi-rimless-cat-eye-sunglasses/p/p60144507,NA>accessories>eyewear,NA>accessories>eyewear,NA>accessories>eyewear,NA>accessories>eyewear
P60142784,PLUS Cotton Chinos with Stretch (3-16 Years),http://www.marksandspencer.com/cotton-chinos-with-stretch-3-16-years-/p/p60142784,NA>bottomwear>pants>others,NA>bottomwear>pants>others,NA>bottomwear>pants>others,NA>bottomwear>pants>others
P60117547,Leather Trisole Brogue Shoes,http://www.marksandspencer.com/leather-trisole-lace-up-brogue-shoes/p/p60117547,NA>shoes>flats>brogues,NA>shoes>flats>brogues,NA>shoes>flats>brogues,NA>shoes>flats>brogues
P60152629,Cotton Blend Vintage Lace High Leg Knickers,http://www.marksandspencer.com/cotton-blend-vintage-lace-high-rise-shorts/p/p60152629,NA>bottomwear>shorts,NA>bottomwear>shorts,NA>bottomwear>shorts,NA>bottomwear>shorts
P60134698,Jersey Maxi Skirt,http://www.marksandspencer.com/modest-skater-skirt/p/p60134698,NA>bottomwear>skirts>others,NA>bottomwear>skirts>maxi,NA>bottomwear>skirts>others,NA>bottomwear>skirts>maxi
P60166191,Printed Flocked A-Line Midi Skirt,http://www.marksandspencer.com/printed-flocked-a-line-midi-skirt/p/p60166191,NA>bottomwear>skirts>midi,NA>bottomwear>skirts>midi,NA>bottomwear>skirts>midi,NA>bottomwear>skirts>midi
P60130777,Secret Slimming&trade; Lace-Up Printed Swimsuit,http://www.marksandspencer.com/secret-slimming-lace-up-printed-swimsuit/p/p60130777,NA>swimwear>others,NA>swimwear>others,NA>swimwear>others,NA>swimwear>others
P60133335,2 Pack Striped Tops (3-16 Years),http://www.marksandspencer.com/2-pack-striped-tops-3-16-years-/p/p60133335,NA>topwear>others,NA>topwear>others,NA>topwear>others,NA>topwear>others
P60130125,Linen Rich Palm Print Long Sleeve Shirt,http://www.marksandspencer.com/linen-rich-palm-print-long-sleeve-shirt/p/p60130125,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts
P60135359,Shopper Bag,http://www.marksandspencer.com/shopper-bag/p/p60135359,NA>bags>others,NA>bags>others,NA>bags>others,NA>bags>others
P60137371,PETITE Floral Print Satin Long Sleeve Shirt,http://www.marksandspencer.com/petite-floral-print-long-sleeve-shirt/p/p60137371,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts
P60136113,Straight Leg Joggers,http://www.marksandspencer.com/straight-leg-joggers/p/p60136113,NA>bottomwear>pants>straight_leg,NA>bottomwear>pants>straight_leg,NA>bottomwear>pants>straight_leg,NA>bottomwear>pants>straight_leg
P60132168,Zipped Through Sweatshirt (3 Months - 7 Years),http://www.marksandspencer.com/zipped-through-sweatshirt-3-months-7-years-/p/p60132168,NA>topwear>sweatshirts,NA>topwear>sweatshirts,NA>topwear>sweatshirts,NA>topwear>sweatshirts
P60164338,Triangle Charm,http://www.marksandspencer.com/triangle-charm/p/p60164338,NA>accessories>others,NA>accessories>others,NA>accessories>others,NA>accessories>others
P60128474,2 Pack Total Support Lace Cut Out Full Cup Bras B-G,http://www.marksandspencer.com/2-pack-lace-total-support-bra-b-g/p/p60128474,NA>lingerie>bras,NA>lingerie>bras,NA>lingerie>bras,NA>lingerie>bras
P60138293,CURVE Dipped Hem Shawl Collar Cardigan,http://www.marksandspencer.com/plus-dipped-hem-shawl-collar-cardigan/p/p60138293,NA>outerwear>cardigans,NA>outerwear>cardigans,NA>outerwear>cardigans,NA>outerwear>cardigans
P60133352,CURVE Cotton Rich Striped Long Sleeve Shirt,http://www.marksandspencer.com/plus-cotton-rich-striped-long-sleeve-shirt/p/p60133352,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts
P60149071,Embroidered Non-Padded High Neck Plunge Bra,http://www.marksandspencer.com/non-padded-high-neck-plunge-bra/p/p60149071,NA>lingerie>bras,NA>lingerie>bras,NA>lingerie>bras,NA>lingerie>bras
P60145519,Elastic Waist Wide Leg Trousers,http://www.marksandspencer.com/elastic-waist-trousers/p/p60145519,NA>bottomwear>pants>trousers,NA>bottomwear>pants>trousers,NA>bottomwear>pants>trousers,NA>bottomwear>pants>trousers
P60158616,Overlay Abstract Shape Drop Earrings,http://www.marksandspencer.com/overlay-abstract-shape-drop-earrings/p/p60158616,NA>accessories>jewelry>earrings,NA>accessories>jewelry>earrings,NA>accessories>jewelry>earrings,NA>accessories>jewelry>earrings
P60164326,Bar Charm,http://www.marksandspencer.com/bar-charm/p/p60164326,NA>accessories>others,NA>accessories>others,NA>accessories>others,NA>accessories>others
P60135004,Cufflink Box,http://www.marksandspencer.com/cufflink-box/p/p60135004,NA>accessories>cufflinks,NA>accessories>cufflinks,NA>accessories>cufflinks,NA>accessories>cufflinks
P60165600,Stiletto Heel Two Part Sandals,http://www.marksandspencer.com/stiletto-heel-two-part-sandals/p/p60165600,NA>shoes>sandals,NA>shoes>sandals,NA>shoes>sandals,NA>shoes>sandals
P60136211,Lace Round Neck 3/4 Sleeve Blouse,http://www.marksandspencer.com/lace-round-neck-3-4-sleeve-blouse/p/p60136211,NA>topwear>blouses,NA>topwear>blouses,NA>topwear>blouses,NA>topwear>blouses
P60137327,Pure Cotton Palm Print Shirt,http://www.marksandspencer.com/pure-cotton-printed-shirt/p/p60137327,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts
P60126695,Lace-up Trainers,http://www.marksandspencer.com/leather-lace-up-trainers/p/p60126695,,,,
P60130338,Linen Rich Bird Print Long Sleeve Shirt,http://www.marksandspencer.com/linen-rich-bird-print-long-sleeve-shirt/p/p60130338,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts,NA>topwear>shirts
P60137997,Plisse Wide Leg Culottes (3-16 Years),http://www.marksandspencer.com/plisse-wide-leg-culottes-3-16-years-/p/p60137997,NA>bottomwear>pants>culottes,NA>bottomwear>pants>culottes,NA>bottomwear>pants>culottes,NA>bottomwear>pants>culottes
P60144490,Faux Leather Stretch Detail Biker Jacket,http://www.marksandspencer.com/faux-leather-stretch-detail-biker-jacket/p/p60144490,NA>outerwear>jackets&coats>biker,NA>outerwear>jackets&coats>biker,NA>outerwear>jackets&coats>biker,NA>outerwear>jackets&coats>biker
P60142472,5 Pack Long Sleeve T-Shirts (3-16 Years),http://www.marksandspencer.com/5-pack-long-sleeve-t-shirt-3-16-years-/p/p60142472,NA>topwear>tshirts,NA>topwear>tshirts,NA>topwear>tshirts,NA>topwear>tshirts
P60117095,Suede Moccasin Slippers with Thinsulate &trade;,http://www.marksandspencer.com/suede-moccasin-slippers-with-thinsulate-/p/p60117095,NA>shoes>bedroom_slippers,NA>shoes>bedroom_slippers,NA>shoes>bedroom_slippers,NA>shoes>bedroom_slippers
